Time, in s	Altitude in m	Velocity in m/s
342.1	161035.672512721	3655.5158730159
342.2	161055.120258262	3656.6666666667
342.3	161074.537430781	3657.7777777778
342.4	161093.924007047	3658.8492063492
342.5	161113.279963037	3659.9603174603
342.6	161132.605274726	3661.0714285714
342.7	161151.899918092	3662.1428571429
342.8	161171.16386911	3663.253968254
342.9	161190.397103755	3664.3650793651
343	161209.599598004	3665.4761904762
343.1	161228.771327832	3666.626984127
343.2	161247.912269215	3667.7380952381
343.3	161267.022398129	3668.8095238095
343.4	161286.10169055	3669.9603174603
343.5	161305.150122454	3671.0714285714
343.6	161324.167669816	3672.1825396825
343.7	161343.154308613	3673.2936507937
343.8	161362.110014819	3674.4047619048
343.9	161381.034764412	3675.5158730159
344	161399.928533366	3676.6666666667
344.1	161418.791297658	3677.7777777778
344.2	161437.623033264	3678.8888888889
344.3	161456.423716159	3680.0396825397
344.4	161475.193322319	3681.1904761905
344.5	161493.93182772	3682.3015873016
344.6	161512.639208337	3683.4523809524
344.7	161531.315440148	3684.6031746032
344.8	161549.960499127	3685.7142857143
344.9	161568.57436125	3686.8650793651
345	161587.157002494	3687.9761904762
345.1	161605.708398833	3689.0873015873
345.2	161624.228526244	3690.2380952381
345.3	161642.717360703	3691.3492063492
345.4	161661.174878186	3692.4603174603
345.5	161679.601054668	3693.6111111111
345.6	161697.995866125	3694.7222222222
345.7	161716.359288533	3695.8333333333
345.8	161734.691297867	3696.9841269841
345.9	161752.991870105	3698.1349206349
346	161771.260981221	3699.246031746
346.1	161789.498607191	3700.3968253968
346.2	161807.704723992	3701.5476190476
346.3	161825.879307598	3702.6587301587
346.4	161844.022333987	3703.8095238095
346.5	161862.133779133	3704.9206349206
346.6	161880.213619012	3706.0317460318
346.7	161898.261829601	3707.1825396825
346.8	161916.278386875	3708.2936507937
346.9	161934.26326681	3709.4047619048
347	161952.216445456	3710.5952380952
347.1	161970.137903329	3711.746031746
347.2	161988.02763223	3712.8571428572
347.3	162005.885635827	3714.0079365079
347.4	162023.711929655	3715.1587301587
347.5	162041.506541118	3716.3095238095
347.6	162059.269509489	3717.4603174603
347.7	162077.000885834	3718.5714285714
347.8	162094.700728617	3719.6825396825
347.9	162112.369096892	3720.873015873
348	162130.00604971	3722.0238095238
348.1	162147.611646123	3723.1349206349
348.2	162165.185945183	3724.2857142857
348.3	162182.729005941	3725.4365079365
348.4	162200.240887449	3726.5873015873
348.5	162217.721648759	3727.7380952381
348.6	162235.171348924	3728.8492063492
348.7	162252.590046993	3729.9603174603
348.8	162269.977802021	3731.1507936508
348.9	162287.334673058	3732.3015873016
349	162304.660719155	3733.4523809524
349.1	162321.955999366	3734.6031746032
349.2	162339.220572741	3735.753968254
349.3	162356.454498333	3736.9047619048
349.4	162373.657835194	3738.0555555556
349.5	162390.830642374	3739.1666666667
349.6	162407.972978926	3740.2777777778
349.7	162425.084903903	3741.4285714286
349.8	162442.166476354	3742.5793650794
349.9	162459.217755333	3743.7301587302
350	162476.238799892	3744.880952381
350.1	162493.229669081	3746.0714285714
350.2	162510.190421953	3747.2222222222
350.3	162527.12111756	3748.4126984127
350.4	162544.021814953	3749.5634920635
350.5	162560.892573184	3750.7142857143
350.6	162577.733451306	3751.9047619048
350.7	162594.544508369	3753.0952380952
350.8	162611.325803426	3754.2063492064
350.9	162628.077395528	3755.3968253968
351	162644.799343728	3756.5476190476
351.1	162661.491707076	3757.6984126984
351.2	162678.154544626	3758.8888888889
351.3	162694.787915428	3760
351.4	162711.391878535	3761.1111111111
351.5	162727.966492998	3762.3015873016
351.6	162744.511817869	3763.4523809524
351.7	162761.0279122	3764.6031746032
351.8	162777.514835043	3765.753968254
351.9	162793.972645449	3766.9047619048
352	162810.401402471	3768.0555555556
352.1	162826.80116516	3769.2042510194
352.2	162843.171992567	3770.3225271617
352.3	162859.513943746	3771.4542446112
352.4	162875.827077747	3772.609731794
352.5	162892.111453623	3773.7208429051
352.6	162908.367130424	3774.7922714765
352.7	162924.594167204	3775.9430651273
352.8	162940.792623014	3777.095956965
352.9	162956.96255686	3778.2395855847
353	162973.104024995	3779.4094554367
353.1	162989.217076722	3780.5555555556
353.2	163005.301754031	3781.746031746
353.3	163021.358091597	3782.9365079365
353.4	163037.386116785	3784.126984127
353.5	163053.385849648	3785.2777777778
353.6	163069.35730297	3786.4682539683
353.7	163085.300484977	3787.6190476191
353.8	163101.215403533	3788.7698412699
353.9	163117.102066503	3789.9603174603
354	163132.960481752	3791.1507936508
354.1	163148.790657144	3792.3015873016
354.2	163164.592600543	3793.4920634921
354.3	163180.366319815	3794.6825396825
354.4	163196.111822824	3795.8333333333
354.5	163211.829117435	3797.0238095238
354.6	163227.518211511	3798.1746031746
354.7	163243.179112918	3799.3253968254
354.8	163258.811829521	3800.5158730159
354.9	163274.416369184	3801.7063492064
355	163289.99273977	3802.8571428572
355.1	163305.540949146	3804.0873015873
355.2	163321.061005176	3805.2777777778
355.3	163336.552915724	3806.4682539683
355.4	163352.016688655	3807.6587301587
355.5	163367.452331833	3808.8095238095
355.6	163382.859853123	3809.9603174603
355.7	163398.23926039	3811.1507936508
355.8	163413.590561498	3812.3015873016
355.9	163428.913764312	3813.4523809524
356	163444.208876696	3814.6428571429
356.1	163459.475906516	3815.8333333333
356.2	163474.714861634	3817.0238095238
356.3	163489.925749917	3818.253968254
356.4	163505.108579229	3819.4444444445
356.5	163520.263357434	3820.6349206349
356.6	163535.390092397	3821.8650793651
356.7	163550.488791982	3823.0555555556
356.8	163565.559464055	3824.246031746
356.9	163580.602116479	3825.4365079365
357	163595.61675712	3826.626984127
357.1	163610.603393841	3827.8174603175
357.2	163625.562034508	3829.0079365079
357.3	163640.492686985	3830.1984126984
357.4	163655.395359137	3831.3492063492
357.5	163670.270058828	3832.5396825397
357.6	163685.116793923	3833.7301587302
357.7	163699.935572286	3834.880952381
357.8	163714.726401782	3836.0714285714
357.9	163729.489290276	3837.2619047619
358	163744.224245632	3838.4126984127
358.1	163758.931275715	3839.6428571429
358.2	163773.610388389	3840.8333333333
358.3	163788.261591519	3842.0238095238
358.4	163802.884892969	3843.253968254
358.5	163817.480300605	3844.4444444445
358.6	163832.047822291	3845.6349206349
358.7	163846.587465891	3846.8650793651
358.8	163861.09923927	3848.0555555556
358.9	163875.583150292	3849.246031746
359	163890.039206822	3850.4761904762
359.1	163904.467416726	3851.6666666667
359.2	163918.867787866	3852.8571428572
359.3	163933.240328108	3854.0873015873
359.4	163947.585045317	3855.2777777778
359.5	163961.901947361	3856.4682539683
359.6	163976.191042331	3857.6984126984
359.7	163990.452338884	3858.8888888889
359.8	164004.68584627	3860.0793650794
359.9	164018.891574333	3861.3095238095
360	164033.069533511	3862.5
360.1	164047.219734835	3863.7301587302
360.2	164061.342189927	3864.9603174603
360.3	164075.43691078	3866.1507936508
360.4	164089.503909414	3867.3412698413
360.5	164103.54319785	3868.5714285714
360.6	164117.554788111	3869.7619047619
360.7	164131.538692216	3870.9523809524
360.8	164145.494922188	3872.1825396825
360.9	164159.423490048	3873.4126984127
361	164173.324407817	3874.6428571429
361.1	164187.197687516	3875.9126984127
361.2	164201.043341166	3877.1428571429
361.3	164214.86138079	3878.373015873
361.4	164228.651818408	3879.6428571429
361.5	164242.41466604	3880.873015873
361.6	164256.14993571	3882.1031746032
361.7	164269.857639438	3883.373015873
361.8	164283.537789244	3884.6031746032
361.9	164297.190397152	3885.8333333333
362	164310.815475181	3887.1428571429
362.1	164324.413035353	3888.4126984127
362.2	164337.983089689	3889.6428571429
362.3	164351.525650211	3890.9126984127
362.4	164365.04072894	3892.1428571429
362.5	164378.528337897	3893.373015873
362.6	164391.988489103	3894.6428571429
362.7	164405.421194581	3895.8333333333
362.8	164418.82646635	3897.0238095238
362.9	164432.204316432	3898.253968254
363	164445.554756849	3899.4444444445
363.1	164458.877799621	3900.6349206349
363.2	164472.173456771	3901.8650793651
363.3	164485.441740319	3903.0555555556
363.4	164498.682662287	3904.246031746
363.5	164511.896234695	3905.4761904762
363.6	164525.082469566	3906.7063492064
363.7	164538.24137892	3907.9365079365
363.8	164551.372974779	3909.2063492064
363.9	164564.477269164	3910.4365079365
364	164577.554274096	3911.6666666667
364.1	164590.604001597	3912.9365079365
364.2	164603.626463687	3914.1666666667
364.3	164616.621672389	3915.3571428572
364.4	164629.589639723	3916.5873015873
364.5	164642.53037771	3917.7777777778
364.6	164655.443898373	3919.0079365079
364.7	164668.330213732	3920.2777777778
364.8	164681.189335808	3921.5079365079
364.9	164694.021276623	3922.7380952381
365	164706.826048198	3924.0079365079
365.1	164719.603662554	3925.2380952381
365.2	164732.354131713	3926.4682539683
365.3	164745.077467696	3927.6984126984
365.4	164757.773682524	3928.9285714286
365.5	164770.442788218	3930.1587301587
365.6	164783.0847968	3931.4285714286
365.7	164795.699720291	3932.6587301587
365.8	164808.287570712	3933.8888888889
365.9	164820.848360085	3935.1587301587
366	164833.38210043	3936.4285714286
366.1	164845.888803769	3937.6587301587
366.2	164858.368482124	3938.9285714286
366.3	164870.821147516	3940.1587301587
366.4	164883.246811965	3941.3888888889
366.5	164895.645487493	3942.6587301587
366.6	164908.017186122	3943.8888888889
366.7	164920.361919873	3945.1190476191
366.8	164932.679700766	3946.3888888889
366.9	164944.970540824	3947.6190476191
367	164957.234452068	3948.8492063492
367.1	164969.471446412	3950.1190476191
367.2	164981.681533238	3951.3492063492
367.3	164993.864716958	3952.5793650794
367.4	165006.020996916	3953.8095238095
367.5	165018.150367382	3955.0396825397
367.6	165030.252817555	3956.2698412699
367.7	165042.328331564	3957.5396825397
367.8	165054.37688857	3958.7698412698
367.9	165066.398465199	3960
368	165078.393037971	3961.3095238095
368.1	165090.360583408	3962.5793650794
368.2	165102.301078029	3963.8095238095
368.3	165114.214498355	3965.0793650794
368.4	165126.100820906	3966.3492063492
368.5	165137.960022203	3967.6190476191
368.6	165149.792078767	3968.9285714286
368.7	165161.596967116	3970.1587301587
368.8	165173.374663773	3971.3888888889
368.9	165185.125145257	3972.6587301587
369	165196.848388089	3973.9285714286
369.1	165208.544368789	3975.1587301587
369.2	165220.213063878	3976.4285714286
369.3	165231.854449876	3977.6587301587
369.4	165243.468503304	3978.8888888889
369.5	165255.055200681	3980.1587301587
369.6	165266.614518529	3981.4285714286
369.7	165278.146433368	3982.6587301587
369.8	165289.650921718	3983.9285714286
369.9	165301.1279601	3985.1984126984
370	165312.577525033	3986.4682539683
370.1	165323.99959304	3987.7777777778
370.2	165335.394140639	3989.0476190476
370.3	165346.761144351	3990.2777777778
370.4	165358.100580698	3991.5476190476
370.5	165369.412426198	3992.8174603175
370.6	165380.696657373	3994.0476190476
370.7	165391.953250743	3995.3174603175
370.8	165403.182182829	3996.5873015873
370.9	165414.383430151	3997.8571428572
371	165425.556969229	3999.1666666667
371.1	165436.702776583	4000.4365079365
371.2	165447.820828735	4001.7063492064
371.3	165458.911102204	4003.0158730159
371.4	165469.973573512	4004.2857142857
371.5	165481.008219178	4005.5158730159
371.6	165492.015015722	4006.8253968254
371.7	165502.993939667	4008.0952380952
371.8	165513.94496753	4009.3650793651
371.9	165524.868075834	4010.6746031746
372	165535.763241099	4011.9444444445
372.1	165546.630439844	4013.2142857143
372.2	165557.469648591	4014.5238095238
372.3	165568.280843859	4015.7936507937
372.4	165579.06400217	4017.0634920635
372.5	165589.819100044	4018.373015873
372.6	165600.546114001	4019.6031746032
372.7	165611.245020561	4020.873015873
372.8	165621.915796245	4022.1825396825
372.9	165632.558417574	4023.4523809524
373	165643.172861067	4024.6825396825
373.1	165653.759103246	4025.9920634921
373.2	165664.31712063	4027.2619047619
373.3	165674.84688974	4028.5317460318
373.4	165685.348387097	4029.8015873016
373.5	165695.821589221	4031.0714285714
373.6	165706.266472632	4032.3412698413
373.7	165716.683013851	4033.6507936508
373.8	165727.071189398	4034.9206349206
373.9	165737.430975794	4036.1904761905
374	165747.762349559	4037.5
374.1	165758.065287213	4038.8095238095
374.2	165768.339765277	4040.0793650794
374.3	165778.585760271	4041.3888888889
374.4	165788.803248716	4042.6984126984
374.5	165798.992207133	4043.9682539683
374.6	165809.152612041	4045.2777777778
374.7	165819.284439961	4046.5873015873
374.8	165829.387667413	4047.8571428572
374.9	165839.462270918	4049.1666666667
375	165849.508226996	4050.4761904762
375.1	165859.525512169	4051.746031746
375.2	165869.514102955	4053.0555555556
375.3	165879.473975876	4054.3650793651
375.4	165889.405107452	4055.6349206349
375.5	165899.307474203	4056.9444444445
375.6	165909.18105265	4058.253968254
375.7	165919.025819313	4059.5238095238
375.8	165928.841750713	4060.8333333333
375.9	165938.62882337	4062.1428571429
376	165948.387013805	4063.4126984127
376.1	165958.116298538	4064.7222222222
376.2	165967.816654089	4066.0317460318
376.3	165977.488057876	4067.3015873016
376.4	165987.130498656	4068.6111111111
376.5	165996.743983254	4069.9206349206
376.6	166006.328536681	4071.1904761905
376.7	166015.884202131	4072.5
376.8	166025.411040982	4073.8095238095
376.9	166034.909132796	4075.0793650794
377	166044.378574419	4076.4285714286
377.1	166053.819469546	4077.7380952381
377.2	166063.231921985	4079.0079365079
377.3	166072.61603554	4080.3571428572
377.4	166081.971914019	4081.6666666667
377.5	166091.299661228	4082.9761904762
377.6	166100.599380974	4084.3253968254
377.7	166109.871177064	4085.6349206349
377.8	166119.115153304	4086.9444444445
377.9	166128.3314135	4088.2936507937
378	166137.520061459	4089.6031746032
378.1	166146.681200988	4090.9126984127
378.2	166155.814935893	4092.2222222222
378.3	166164.92136998	4093.5317460318
378.4	166174.000607057	4094.8015873016
378.5	166183.05275093	4096.1111111111
378.6	166192.077905405	4097.4206349206
378.7	166201.076174289	4098.6904761905
378.8	166210.047661389	4100.0396825397
378.9	166218.99247051	4101.3492063492
379	166227.91070546	4102.6587301587
379.1	166236.802470046	4104.0079365079
379.2	166245.667868073	4105.3174603175
379.3	166254.507003348	4106.626984127
379.4	166263.319979678	4107.9761904762
379.5	166272.106900869	4109.2857142857
379.6	166280.867870728	4110.5952380952
379.7	166289.602993062	4111.9047619048
379.8	166298.312371676	4113.2142857143
379.9	166306.996110378	4114.5238095238
380	166315.654312974	4115.873015873
380.1	166324.287083271	4117.2222222222
380.2	166332.894525075	4118.5317460318
380.3	166341.476742193	4119.880952381
380.4	166350.033838431	4121.2301587302
380.5	166358.565917595	4122.5396825397
380.6	166367.073083494	4123.9285714286
380.7	166375.555439932	4125.2380952381
380.8	166384.013090716	4126.5476190476
380.9	166392.446139654	4127.8968253968
381	166400.854690551	4129.246031746
381.1	166409.238847215	4130.5555555556
381.2	166417.598713451	4131.9047619048
